k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;classification
P_E6;S_P40;5190;34;514;130;9;56;0;0;0
P_E6;S_P19;5190;110;514;130;9;41;0;0;1
P_E6;S_O3;5190;258;514;66;9;25;0;0;0
P_E6;S_P9;5190;110;514;130;9;36;0;0;0
R_J4;S_P15;125;110;34;130;13;24;4096;0;1
R_J4;S_P4;125;34;34;130;13;40;4096;0;1
R_J4;S_P5;125;110;34;130;13;40;4096;0;0
R_J4;S_P38;125;34;34;130;13;48;4096;0;1
R_J4;S_P16;125;110;34;130;13;36;4096;0;1
R_J4;S_P37;125;34;34;130;13;40;4096;0;1
R_J4;S_D3;125;130;34;66;13;56;4096;4608;1
R_J4;S_P22;125;110;34;130;13;56;4096;0;1
R_J4;S_D5;125;130;34;66;13;56;4096;4608;1
R_J4;S_P40;125;34;34;130;13;56;4096;0;1
R_J4;S_P19;125;110;34;130;13;41;4096;0;1
R_J4;S_O3;125;258;34;66;13;25;4096;0;1
R_J4;S_P9;125;110;34;130;13;36;4096;0;1
R_A1;S_P15;6002;110;258;130;28;24;0;0;0
R_A1;S_P5;6002;110;258;130;28;40;0;0;0
R_A1;S_E2;6002;17;258;21;28;48;0;4352;0
R_A1;S_P16;6002;110;258;130;28;36;0;0;0
R_A1;S_P22;6002;110;258;130;28;56;0;0;1
R_A1;S_P40;6002;34;258;130;28;56;0;0;0
R_A1;S_P19;6002;110;258;130;28;41;0;0;0
R_A1;S_O3;6002;258;258;66;28;25;0;0;0
S_J6;S_P4;66;34;258;130;12;40;16;0;0
S_J6;S_P38;66;34;258;130;12;48;16;0;1
S_J6;S_P37;66;34;258;130;12;40;16;0;1
S_J6;S_P40;66;34;258;130;12;56;16;0;1
S_I1;S_P4;66;34;258;130;12;40;0;0;0
S_I1;S_P38;66;34;258;130;12;48;0;0;0
S_I1;S_P37;66;34;258;130;12;40;0;0;0
S_I1;S_P40;66;34;258;130;12;56;0;0;0
S_I1;S_O3;66;258;258;66;12;25;0;0;0
R_J7;S_P15;125;110;34;130;15;24;4096;0;0
R_J7;S_P4;125;34;34;130;15;40;4096;0;1
R_J7;S_P5;125;110;34;130;15;40;4096;0;0
R_J7;S_P38;125;34;34;130;15;48;4096;0;0
R_J7;S_P16;125;110;34;130;15;36;4096;0;0
R_J7;S_P37;125;34;34;130;15;40;4096;0;0
R_J7;S_P22;125;110;34;130;15;56;4096;0;0
R_J7;S_D5;125;130;34;66;15;56;4096;4608;0
R_J7;S_P40;125;34;34;130;15;56;4096;0;1
R_J7;S_P19;125;110;34;130;15;41;4096;0;0
R_J7;S_O3;125;258;34;66;15;25;4096;0;0
R_J7;S_P9;125;110;34;130;15;36;4096;0;0
S_I2;S_E2;66;17;258;21;14;48;0;4352;1
S_I2;S_E4;66;17;258;21;14;48;0;4352;1
S_I2;S_P22;66;110;258;130;14;56;0;0;1
S_I2;S_P9;66;110;258;130;14;36;0;0;0
S_L1;S_P15;258;110;130;130;28;24;512;0;0
R_A2;S_E2;10002;17;258;21;27;48;0;4352;0
R_A2;S_E4;10002;17;258;21;27;48;0;4352;0
R_B2;S_P15;4098;110;33;130;20;24;0;0;0
R_B2;S_P38;4098;34;33;130;20;48;0;0;1
R_B2;S_P16;4098;110;33;130;20;36;0;0;0
R_B2;S_P37;4098;34;33;130;20;40;0;0;1
R_B2;S_D3;4098;130;33;66;20;56;0;4608;0
R_B2;S_P22;4098;110;33;130;20;56;0;0;1
R_B2;S_D5;4098;130;33;66;20;56;0;4608;0
R_B2;S_P40;4098;34;33;130;20;56;0;0;1
R_B2;S_P19;4098;110;33;130;20;41;0;0;1
P_C1;S_P4;66;34;514;130;16;40;4096;0;0
P_C1;S_P38;66;34;514;130;16;48;4096;0;0
P_C1;S_P37;66;34;514;130;16;40;4096;0;1
P_C1;S_P40;66;34;514;130;16;56;4096;0;0
S_K5;S_P4;514;34;258;130;16;40;4224;0;0
S_K5;S_P38;514;34;258;130;16;48;4224;0;0
S_K5;S_P37;514;34;258;130;16;40;4224;0;0
S_P15;R_N1;110;3;130;18;24;32;0;1024;1
S_P15;R_S3;110;4;130;514;24;23;0;16;1
S_P15;R_T1;110;10;130;130;24;10;0;0;0
S_P15;S_O4;110;3;130;66;24;48;0;776;0
S_P4;R_S3;34;4;130;514;40;23;0;16;1
S_P4;P_K1;34;3;130;258;40;28;0;13312;1
S_P4;S_K4;34;10;130;258;40;8;0;16;0
S_P4;S_K1;34;10;130;258;40;14;0;2048;0
S_P4;R_T1;34;10;130;130;40;10;0;0;0
S_P4;R_S4;34;4;130;514;40;10;0;0;1
S_P4;S_L8;34;10;130;130;40;20;0;0;1
S_P4;S_J5;34;3;130;258;40;8;0;0;0
S_P4;S_O2;34;3;130;3;40;10;0;0;1
S_P4;S_O4;34;3;130;66;40;48;0;776;1
S_P4;R_E2;34;3;130;514;40;14;0;0;1
S_P4;R_P1;34;4;130;34;40;78;0;0;1
S_P5;R_N1;110;3;130;18;40;32;0;1024;0
S_P5;R_S3;110;4;130;514;40;23;0;16;0
S_P5;R_T1;110;10;130;130;40;10;0;0;0
S_P5;S_O4;110;3;130;66;40;48;0;776;0
S_P38;R_S3;34;4;130;514;48;23;0;16;1
S_P38;R_T1;34;10;130;130;48;10;0;0;1
S_P38;R_S4;34;4;130;514;48;10;0;0;1
S_P38;S_L8;34;10;130;130;48;20;0;0;1
S_P38;S_J5;34;3;130;258;48;8;0;0;0
S_P38;S_O2;34;3;130;3;48;10;0;0;1
S_P38;S_O4;34;3;130;66;48;48;0;776;0
S_P38;R_E2;34;3;130;514;48;14;0;0;1
S_P38;R_P1;34;4;130;34;48;78;0;0;1
S_P16;R_S3;110;4;130;514;36;23;0;16;0
S_P16;S_O2;110;3;130;3;36;10;0;0;1
S_P16;S_O4;110;3;130;66;36;48;0;776;0
S_P37;R_S3;34;4;130;514;40;23;0;16;0
S_P37;R_T1;34;10;130;130;40;10;0;0;0
S_P37;R_S4;34;4;130;514;40;10;0;0;1
S_P37;S_O4;34;3;130;66;40;48;0;776;1
S_P37;R_P1;34;4;130;34;40;78;0;0;0
S_D3;R_S3;130;4;66;514;56;23;4608;16;1
S_D3;R_T1;130;10;66;130;56;10;4608;0;0
S_D3;S_O4;130;3;66;66;56;48;4608;776;1
S_P22;R_S3;110;4;130;514;56;23;0;16;1
S_P22;R_T1;110;10;130;130;56;10;0;0;0
S_P22;R_S4;110;4;130;514;56;10;0;0;0
S_P22;S_O4;110;3;130;66;56;48;0;776;0
S_D5;R_S3;130;4;66;514;56;23;4608;16;1
S_D5;R_T1;130;10;66;130;56;10;4608;0;0
S_D5;S_O4;130;3;66;66;56;48;4608;776;1
S_P40;R_S3;34;4;130;514;56;23;0;16;1
S_P40;R_T1;34;10;130;130;56;10;0;0;1
S_P40;R_S4;34;4;130;514;56;10;0;0;1
S_P40;S_L8;34;10;130;130;56;20;0;0;0
S_P40;S_O4;34;3;130;66;56;48;0;776;1
S_P40;R_P1;34;4;130;34;56;78;0;0;1
S_P19;R_S3;110;4;130;514;41;23;0;16;1
S_P19;R_T1;110;10;130;130;41;10;0;0;0
S_P19;R_S4;110;4;130;514;41;10;0;0;0
S_P19;S_O4;110;3;130;66;41;48;0;776;0
S_P9;R_S3;110;4;130;514;36;23;0;16;0
S_P9;S_O4;110;3;130;66;36;48;0;776;0
S_P15;S_O1;110;258;130;66;24;63;0;512;0
S_P15;P_E8;110;2596;130;258;24;37;0;4484;1
S_P15;R_X2;110;257;130;33;24;19;0;5120;0
S_P15;R_X1;110;257;130;33;24;21;0;6144;0
S_P15;R_H1;110;173;130;33;24;37;0;3072;0
S_P15;R_I1;110;1026;130;258;24;45;0;16;1
S_P15;P_H1;110;75;130;25;24;35;0;512;0
S_P4;S_O1;34;258;130;66;40;63;0;512;1
S_P4;P_E8;34;2596;130;258;40;37;0;4484;1
S_P4;R_X2;34;257;130;33;40;19;0;5120;1
S_P4;R_D2;34;22;130;194;40;50;0;8728;1
S_P4;P_D1;34;271;130;122;40;40;0;0;0
S_P4;P_E2;34;2596;130;258;40;30;0;4160;1
S_P4;R_X1;34;257;130;33;40;21;0;6144;0
S_P4;P_J1;34;35;130;37;40;28;0;0;1
S_P4;R_H1;34;173;130;33;40;37;0;3072;0
S_P4;R_I1;34;1026;130;258;40;45;0;16;1
S_P4;P_H1;34;75;130;25;40;35;0;512;1
S_P4;P_F1;34;130;130;258;40;23;0;0;1
S_P4;P_G3;34;188;130;37;40;24;0;0;1
S_P5;S_O1;110;258;130;66;40;63;0;512;0
S_P5;P_E8;110;2596;130;258;40;37;0;4484;1
S_P5;P_D1;110;271;130;122;40;40;0;0;0
S_P5;R_X1;110;257;130;33;40;21;0;6144;0
S_P5;P_J1;110;35;130;37;40;28;0;0;0
S_P5;R_H1;110;173;130;33;40;37;0;3072;0
S_P5;R_I1;110;1026;130;258;40;45;0;16;0
S_P5;P_H1;110;75;130;25;40;35;0;512;0
S_P5;P_F1;110;130;130;258;40;23;0;0;0
S_P5;P_G3;110;188;130;37;40;24;0;0;0
S_E2;P_E8;17;2596;21;258;48;37;4352;4484;1
S_E2;R_H1;17;173;21;33;48;37;4352;3072;0
S_E2;P_H1;17;75;21;25;48;35;4352;512;0
S_E4;P_E8;17;2596;21;258;48;37;4352;4484;0
S_E4;P_E2;17;2596;21;258;48;30;4352;4160;0
S_E4;R_H1;17;173;21;33;48;37;4352;3072;0
S_E4;P_H1;17;75;21;25;48;35;4352;512;0
S_P38;S_O1;34;258;130;66;48;63;0;512;1
S_P38;P_E8;34;2596;130;258;48;37;0;4484;1
S_P38;R_X2;34;257;130;33;48;19;0;5120;1
S_P38;R_D2;34;22;130;194;48;50;0;8728;1
S_P38;P_D1;34;271;130;122;48;40;0;0;0
S_P38;R_X1;34;257;130;33;48;21;0;6144;0
S_P38;P_J1;34;35;130;37;48;28;0;0;1
S_P38;R_H1;34;173;130;33;48;37;0;3072;0
S_P38;R_I1;34;1026;130;258;48;45;0;16;1
S_P38;P_H1;34;75;130;25;48;35;0;512;1
S_P38;P_F1;34;130;130;258;48;23;0;0;1
S_P38;P_G3;34;188;130;37;48;24;0;0;1
S_P16;P_E8;110;2596;130;258;36;37;0;4484;1
S_P16;R_X2;110;257;130;33;36;19;0;5120;0
S_P16;P_D1;110;271;130;122;36;40;0;0;0
S_P16;R_X1;110;257;130;33;36;21;0;6144;0
S_P16;R_I1;110;1026;130;258;36;45;0;16;1
S_P16;P_H1;110;75;130;25;36;35;0;512;0
S_P37;S_O1;34;258;130;66;40;63;0;512;1
S_P37;P_E8;34;2596;130;258;40;37;0;4484;1
S_P37;R_X2;34;257;130;33;40;19;0;5120;1
S_P37;R_D2;34;22;130;194;40;50;0;8728;1
S_P37;P_D1;34;271;130;122;40;40;0;0;0
S_P37;P_E2;34;2596;130;258;40;30;0;4160;0
S_P37;P_J1;34;35;130;37;40;28;0;0;1
S_P37;R_H1;34;173;130;33;40;37;0;3072;0
S_P37;R_I1;34;1026;130;258;40;45;0;16;1
S_P37;P_H1;34;75;130;25;40;35;0;512;1
S_P37;P_F1;34;130;130;258;40;23;0;0;1
S_P37;P_G3;34;188;130;37;40;24;0;0;1
S_D3;S_O1;130;258;66;66;56;63;4608;512;1
S_D3;P_E8;130;2596;66;258;56;37;4608;4484;0
S_D3;R_X2;130;257;66;33;56;19;4608;5120;0
S_D3;P_D1;130;271;66;122;56;40;4608;0;1
S_D3;R_I1;130;1026;66;258;56;45;4608;16;0
S_D3;P_H1;130;75;66;25;56;35;4608;512;0
S_P22;P_E8;110;2596;130;258;56;37;0;4484;1
S_P22;R_X2;110;257;130;33;56;19;0;5120;0
S_P22;R_D2;110;22;130;194;56;50;0;8728;1
S_P22;P_D1;110;271;130;122;56;40;0;0;0
S_P22;R_X1;110;257;130;33;56;21;0;6144;0
S_P22;R_H1;110;173;130;33;56;37;0;3072;0
S_P22;R_I1;110;1026;130;258;56;45;0;16;1
S_P22;P_H1;110;75;130;25;56;35;0;512;0
S_P22;P_G3;110;188;130;37;56;24;0;0;0
S_D5;S_O1;130;258;66;66;56;63;4608;512;1
S_D5;P_E8;130;2596;66;258;56;37;4608;4484;0
S_D5;R_X2;130;257;66;33;56;19;4608;5120;0
S_D5;R_X1;130;257;66;33;56;21;4608;6144;0
S_P40;S_O1;34;258;130;66;56;63;0;512;1
S_P40;P_E8;34;2596;130;258;56;37;0;4484;1
S_P40;R_X2;34;257;130;33;56;19;0;5120;1
S_P40;R_D2;34;22;130;194;56;50;0;8728;1
S_P40;P_D1;34;271;130;122;56;40;0;0;1
S_P40;P_E2;34;2596;130;258;56;30;0;4160;0
S_P40;R_X1;34;257;130;33;56;21;0;6144;0
S_P40;P_J1;34;35;130;37;56;28;0;0;1
S_P40;R_H1;34;173;130;33;56;37;0;3072;1
S_P40;P_H1;34;75;130;25;56;35;0;512;1
S_P40;P_F1;34;130;130;258;56;23;0;0;1
S_P40;P_G3;34;188;130;37;56;24;0;0;1
S_P19;P_E8;110;2596;130;258;41;37;0;4484;1
S_P19;R_X2;110;257;130;33;41;19;0;5120;0
S_P19;P_D1;110;271;130;122;41;40;0;0;0
S_P19;R_X1;110;257;130;33;41;21;0;6144;0
S_P19;R_H1;110;173;130;33;41;37;0;3072;0
S_P19;R_I1;110;1026;130;258;41;45;0;16;1
S_P19;P_H1;110;75;130;25;41;35;0;512;0
S_O3;P_E8;258;2596;66;258;25;37;0;4484;1
S_O3;R_X2;258;257;66;33;25;19;0;5120;0
S_O3;P_D1;258;271;66;122;25;40;0;0;0
S_O3;R_X1;258;257;66;33;25;21;0;6144;0
S_O3;R_H1;258;173;66;33;25;37;0;3072;0
S_O3;P_H1;258;75;66;25;25;35;0;512;1
S_P9;S_O1;110;258;130;66;36;63;0;512;0
S_P9;P_E8;110;2596;130;258;36;37;0;4484;1
S_P9;R_X2;110;257;130;33;36;19;0;5120;0
S_P9;R_H1;110;173;130;33;36;37;0;3072;0
S_P9;P_H1;110;75;130;25;36;35;0;512;0
S_P15;P_E6;110;5190;130;514;24;9;0;0;1
S_P15;R_J4;110;125;130;34;24;13;0;4096;1
S_P15;R_J7;110;125;130;34;24;15;0;4096;0
S_P15;R_B2;110;4098;130;33;24;20;0;0;1
S_P4;S_J1;34;66;130;258;40;16;0;0;0
S_P4;P_C4;34;67;130;500;40;17;0;0;1
S_P4;P_E6;34;5190;130;514;40;9;0;0;1
S_P4;R_J4;34;125;130;34;40;13;0;4096;1
S_P4;S_J6;34;66;130;258;40;12;0;16;1
S_P4;R_J7;34;125;130;34;40;15;0;4096;1
S_P4;R_B2;34;4098;130;33;40;20;0;0;1
S_P4;P_C1;34;66;130;514;40;16;0;4096;0
S_P4;S_K5;34;514;130;258;40;16;0;4224;0
S_P5;P_E6;110;5190;130;514;40;9;0;0;0
S_P5;R_J4;110;125;130;34;40;13;0;4096;1
S_P5;R_B2;110;4098;130;33;40;20;0;0;0
S_E2;P_E6;17;5190;21;514;48;9;4352;0;1
S_E2;R_A1;17;6002;21;258;48;28;4352;0;0
S_E4;P_E6;17;5190;21;514;48;9;4352;0;1
S_E4;R_A1;17;6002;21;258;48;28;4352;0;0
S_P38;S_J1;34;66;130;258;48;16;0;0;0
S_P38;P_C4;34;67;130;500;48;17;0;0;1
S_P38;P_E6;34;5190;130;514;48;9;0;0;0
S_P38;R_J4;34;125;130;34;48;13;0;4096;1
S_P38;R_A1;34;6002;130;258;48;28;0;0;0
S_P38;S_J6;34;66;130;258;48;12;0;16;1
S_P38;S_I1;34;66;130;258;48;12;0;0;0
S_P38;R_J7;34;125;130;34;48;15;0;4096;0
S_P38;R_B2;34;4098;130;33;48;20;0;0;1
S_P38;S_K5;34;514;130;258;48;16;0;4224;0
S_P16;P_E6;110;5190;130;514;36;9;0;0;1
S_P16;R_J4;110;125;130;34;36;13;0;4096;1
S_P16;R_A1;110;6002;130;258;36;28;0;0;0
S_P16;R_J7;110;125;130;34;36;15;0;4096;0
S_P16;R_B2;110;4098;130;33;36;20;0;0;0
S_P37;S_J1;34;66;130;258;40;16;0;0;0
S_P37;P_C4;34;67;130;500;40;17;0;0;1
S_P37;P_E6;34;5190;130;514;40;9;0;0;0
S_P37;R_J4;34;125;130;34;40;13;0;4096;1
S_P37;R_A1;34;6002;130;258;40;28;0;0;0
S_P37;S_J6;34;66;130;258;40;12;0;16;1
S_P37;S_I1;34;66;130;258;40;12;0;0;0
S_P37;R_B2;34;4098;130;33;40;20;0;0;1
S_P37;P_C1;34;66;130;514;40;16;0;4096;1
S_P37;S_K5;34;514;130;258;40;16;0;4224;0
S_D3;P_E6;130;5190;66;514;56;9;4608;0;1
S_D3;R_J4;130;125;66;34;56;13;4608;4096;1
S_D3;R_A1;130;6002;66;258;56;28;4608;0;0
S_D3;R_J7;130;125;66;34;56;15;4608;4096;0
S_D3;R_B2;130;4098;66;33;56;20;4608;0;0
S_P22;P_E6;110;5190;130;514;56;9;0;0;1
S_P22;R_J4;110;125;130;34;56;13;0;4096;1
S_P22;R_A1;110;6002;130;258;56;28;0;0;1
S_P22;R_J7;110;125;130;34;56;15;0;4096;0
S_P22;R_B2;110;4098;130;33;56;20;0;0;1
S_D5;P_E6;130;5190;66;514;56;9;4608;0;1
S_D5;R_J4;130;125;66;34;56;13;4608;4096;1
S_D5;R_B2;130;4098;66;33;56;20;4608;0;0
S_P40;S_J1;34;66;130;258;56;16;0;0;0
S_P40;P_C4;34;67;130;500;56;17;0;0;1
S_P40;P_E6;34;5190;130;514;56;9;0;0;0
S_P40;R_J4;34;125;130;34;56;13;0;4096;1
S_P40;R_A1;34;6002;130;258;56;28;0;0;0
S_P40;S_J6;34;66;130;258;56;12;0;16;1
S_P40;S_I1;34;66;130;258;56;12;0;0;0
S_P40;R_J7;34;125;130;34;56;15;0;4096;0
S_P40;R_B2;34;4098;130;33;56;20;0;0;1
S_P40;P_C1;34;66;130;514;56;16;0;4096;0
S_P40;S_K5;34;514;130;258;56;16;0;4224;0
S_P19;P_E6;110;5190;130;514;41;9;0;0;1
S_P19;R_J4;110;125;130;34;41;13;0;4096;1
S_P19;R_A1;110;6002;130;258;41;28;0;0;0
S_P19;R_J7;110;125;130;34;41;15;0;4096;0
S_P19;R_B2;110;4098;130;33;41;20;0;0;0
S_O3;P_E6;258;5190;66;514;25;9;0;0;0
S_O3;R_J4;258;125;66;34;25;13;0;4096;1
S_O3;R_J7;258;125;66;34;25;15;0;4096;0
S_P9;P_E6;110;5190;130;514;36;9;0;0;0
S_P9;R_J4;110;125;130;34;36;13;0;4096;1
S_P9;R_J7;110;125;130;34;36;15;0;4096;0
S_P15;S_P4;110;34;130;130;24;40;0;0;1
S_P4;S_P15;34;110;130;130;40;24;0;0;1
S_P4;S_P4;34;34;130;130;40;40;0;0;1
S_P4;S_P38;34;34;130;130;40;48;0;0;1
S_P4;S_P16;34;110;130;130;40;36;0;0;1
S_P4;S_D3;34;130;130;66;40;56;0;4608;0
S_P4;S_P22;34;110;130;130;40;56;0;0;1
S_P4;S_D5;34;130;130;66;40;56;0;4608;0
S_P4;S_P40;34;34;130;130;40;56;0;0;1
S_P4;S_P19;34;110;130;130;40;41;0;0;1
S_P4;S_P9;34;110;130;130;40;36;0;0;0
S_P5;S_P4;110;34;130;130;40;40;0;0;0
S_P38;S_P4;34;34;130;130;48;40;0;0;1
S_P38;S_P5;34;110;130;130;48;40;0;0;0
S_P38;S_P38;34;34;130;130;48;48;0;0;1
S_P38;S_P16;34;110;130;130;48;36;0;0;0
S_P38;S_D3;34;130;130;66;48;56;0;4608;0
S_P38;S_P22;34;110;130;130;48;56;0;0;1
S_P38;S_D5;34;130;130;66;48;56;0;4608;0
S_P38;S_P19;34;110;130;130;48;41;0;0;0
S_P16;S_P4;110;34;130;130;36;40;0;0;0
S_P16;S_P38;110;34;130;130;36;48;0;0;0
S_D3;S_P4;130;34;66;130;56;40;4608;0;1
S_D3;S_P38;130;34;66;130;56;48;4608;0;0
S_P22;S_P4;110;34;130;130;56;40;0;0;1
S_P22;S_P38;110;34;130;130;56;48;0;0;1
S_D5;S_P4;130;34;66;130;56;40;4608;0;0
S_D5;S_P38;130;34;66;130;56;48;4608;0;0
S_P40;S_P4;34;34;130;130;56;40;0;0;1
S_P40;S_P40;34;34;130;130;56;56;0;0;1
S_P19;S_P4;110;34;130;130;41;40;0;0;1
S_P19;S_P38;110;34;130;130;41;48;0;0;1
S_P9;S_P4;110;34;130;130;36;40;0;0;0
